name,description,universe,tags,filters,rank,risk,_fitness,_n_trades,_win_rate,_mean_pnl,_profit_factor,_rr,_sharpe
evo_1262539,Evolved from evo_5586077,VN100,"['volume', 'surge', 'breakout', 'smart_money_trace', 'money_cycle', 'climactic', 'value_flow', 'evolved']","[{'column': 'mkt_regime_state', 'op': 'not_in', 'value': ['RISK_OFF']}, {'column': 'mkt_regime_score', 'op': '>=', 'value': 50}, {'column': 'data_quality_ok', 'op': '==', 'value': True}, {'column': 'breakout_20', 'op': '==', 'value': True}, {'column': 'cmf20', 'op': '>=', 'value': 0.03}, {'column': 'above_ma20', 'op': '==', 'value': True}, {'column': 'distance_ma20', 'op': 'between', 'value': [-0.02, 0.1]}, {'column': 'close_location', 'op': '>=', 'value': 0.8}, {'column': 'rsi14', 'op': '<=', 'value': 67.264}, {'column': 'rs_percentile_20', 'op': '>=', 'value': 0.673}, {'column': 'distribution_days_10', 'op': '<=', 'value': 1.0}, {'column': 'triple_ma_pullback', 'op': '==', 'value': True}, {'column': 'ich_tk_bull', 'op': '==', 'value': True}, {'column': 'psar_bullish', 'op': '==', 'value': True}, {'column': 'ich_price_above_cloud', 'op': '==', 'value': True}, {'column': 'ich_kijun_bounce', 'op': '==', 'value': True}]","[{'column': 'volume_ratio_20', 'ascending': False, 'weight': 1.1}, {'column': 'value_flow_quality_score', 'ascending': False, 'weight': 1.0}, {'column': 'edge_score', 'ascending': False, 'weight': 0.9}, {'column': 'smart_money_score_delta', 'ascending': False, 'weight': 0.8}, {'column': 'rs_percentile_20', 'ascending': False, 'weight': 0.8}, {'column': 'close_location', 'ascending': False, 'weight': 0.6}]","{'stop_loss': 0.083, 'take_profit': 0.288, 'max_holding_bars': 32, 'initial_atr_stop_mult': 2.17, 'trailing_atr_mult': 2.638, 'trailing_profit_activation': 0.091, 'use_regime_exposure': True}",0.0,6.0,1.0,7.506,45038443.119,7506407.19,4.189
evo_0069826,Evolved from evo_9034325,VN100,"['volume', 'surge', 'breakout', 'smart_money_trace', 'money_cycle', 'climactic', 'value_flow', 'evolved']","[{'column': 'mkt_regime_state', 'op': 'not_in', 'value': ['RISK_OFF']}, {'column': 'mkt_regime_score', 'op': '>=', 'value': 50}, {'column': 'data_quality_ok', 'op': '==', 'value': True}, {'column': 'breakout_20', 'op': '==', 'value': True}, {'column': 'cmf20', 'op': '>=', 'value': 0.03}, {'column': 'distance_ma20', 'op': 'between', 'value': [-0.02, 0.1]}, {'column': 'close_location', 'op': '>=', 'value': 0.8}, {'column': 'rsi14', 'op': '<=', 'value': 67.264}, {'column': 'distribution_days_10', 'op': '<=', 'value': 1.0}, {'column': 'triple_ma_pullback', 'op': '==', 'value': True}, {'column': 'ich_tk_bull', 'op': '==', 'value': True}, {'column': 'psar_bullish', 'op': '==', 'value': True}, {'column': 'ich_price_above_cloud', 'op': '==', 'value': True}, {'column': 'above_ma50', 'op': '==', 'value': True}, {'column': 'volatility_squeeze_break', 'op': '==', 'value': True}]","[{'column': 'volume_ratio_20', 'ascending': False, 'weight': 1.1}, {'column': 'value_flow_quality_score', 'ascending': False, 'weight': 1.0}, {'column': 'edge_score', 'ascending': False, 'weight': 0.9}, {'column': 'smart_money_score_delta', 'ascending': False, 'weight': 0.8}, {'column': 'rs_percentile_20', 'ascending': False, 'weight': 0.8}, {'column': 'close_location', 'ascending': False, 'weight': 0.6}]","{'stop_loss': 0.083, 'take_profit': 0.288, 'max_holding_bars': 32, 'initial_atr_stop_mult': 2.17, 'trailing_atr_mult': 2.638, 'trailing_profit_activation': 0.091, 'use_regime_exposure': True}",0.0,1.0,0.0,-3.977,0.0,0.0,
evo_5372110,Evolved from evo_1050847,VN100,"['volume', 'surge', 'breakout', 'smart_money_trace', 'money_cycle', 'climactic', 'value_flow', 'evolved']","[{'column': 'mkt_regime_state', 'op': 'not_in', 'value': ['RISK_OFF']}, {'column': 'mkt_regime_score', 'op': '>=', 'value': 50}, {'column': 'data_quality_ok', 'op': '==', 'value': True}, {'column': 'breakout_20', 'op': '==', 'value': True}, {'column': 'cmf20', 'op': '>=', 'value': 0.03}, {'column': 'above_ma20', 'op': '==', 'value': True}, {'column': 'close_location', 'op': '>=', 'value': 0.8}, {'column': 'rsi14', 'op': '<=', 'value': 67.264}, {'column': 'rs_percentile_20', 'op': '>=', 'value': 0.673}, {'column': 'distribution_days_10', 'op': '<=', 'value': 1.0}, {'column': 'triple_ma_pullback', 'op': '==', 'value': True}, {'column': 'ich_tk_bull', 'op': '==', 'value': True}, {'column': 'psar_bullish', 'op': '==', 'value': True}, {'column': 'ich_price_above_cloud', 'op': '==', 'value': True}, {'column': 'stoch_oversold_cross', 'op': '==', 'value': True}]","[{'column': 'volume_ratio_20', 'ascending': False, 'weight': 1.1}, {'column': 'value_flow_quality_score', 'ascending': False, 'weight': 1.0}, {'column': 'edge_score', 'ascending': False, 'weight': 0.9}, {'column': 'smart_money_score_delta', 'ascending': False, 'weight': 0.8}, {'column': 'rs_percentile_20', 'ascending': False, 'weight': 0.8}, {'column': 'close_location', 'ascending': False, 'weight': 0.6}]","{'stop_loss': 0.082, 'take_profit': 0.288, 'max_holding_bars': 32, 'initial_atr_stop_mult': 2.17, 'trailing_atr_mult': 2.638, 'trailing_profit_activation': 0.091, 'use_regime_exposure': True}",0.0,24.0,0.875,7.7,26.047,3.72,4.079
evo_6348403,Evolved from evo_1050847,VN100,"['volume', 'surge', 'breakout', 'smart_money_trace', 'money_cycle', 'climactic', 'value_flow', 'evolved']","[{'column': 'mkt_regime_state', 'op': 'not_in', 'value': ['RISK_OFF']}, {'column': 'mkt_regime_score', 'op': '>=', 'value': 50}, {'column': 'data_quality_ok', 'op': '==', 'value': True}, {'column': 'breakout_20', 'op': '==', 'value': True}, {'column': 'cmf20', 'op': '>=', 'value': 0.03}, {'column': 'above_ma20', 'op': '==', 'value': True}, {'column': 'close_location', 'op': '>=', 'value': 0.8}, {'column': 'rsi14', 'op': '<=', 'value': 67.264}, {'column': 'rs_percentile_20', 'op': '>=', 'value': 0.673}, {'column': 'distribution_days_10', 'op': '<=', 'value': 1.0}, {'column': 'triple_ma_pullback', 'op': '==', 'value': True}, {'column': 'ich_tk_bull', 'op': '==', 'value': True}, {'column': 'psar_bullish', 'op': '==', 'value': True}, {'column': 'ich_price_above_cloud', 'op': '==', 'value': True}, {'column': 'hammer_like', 'op': '==', 'value': True}]","[{'column': 'volume_ratio_20', 'ascending': False, 'weight': 1.1}, {'column': 'value_flow_quality_score', 'ascending': False, 'weight': 1.0}, {'column': 'edge_score', 'ascending': False, 'weight': 0.9}, {'column': 'smart_money_score_delta', 'ascending': False, 'weight': 0.8}, {'column': 'rs_percentile_20', 'ascending': False, 'weight': 0.8}, {'column': 'close_location', 'ascending': False, 'weight': 0.6}]","{'stop_loss': 0.082, 'take_profit': 0.288, 'max_holding_bars': 32, 'initial_atr_stop_mult': 2.17, 'trailing_atr_mult': 2.638, 'trailing_profit_activation': 0.091, 'use_regime_exposure': True}",0.0,2.0,1.0,6.776,13552379.123,6776189.56,5.98
evo_5602221,Evolved from evo_7015233,VN100,"['volume', 'surge', 'breakout', 'smart_money_trace', 'money_cycle', 'climactic', 'value_flow', 'evolved']","[{'column': 'mkt_regime_state', 'op': 'not_in', 'value': ['RISK_OFF']}, {'column': 'mkt_regime_score', 'op': '>=', 'value': 50}, {'column': 'data_quality_ok', 'op': '==', 'value': True}, {'column': 'breakout_20', 'op': '==', 'value': True}, {'column': 'cmf20', 'op': '>=', 'value': 0.03}, {'column': 'above_ma20', 'op': '==', 'value': True}, {'column': 'close_location', 'op': '>=', 'value': 0.8}, {'column': 'rsi14', 'op': '<=', 'value': 67.264}, {'column': 'rs_percentile_20', 'op': '>=', 'value': 0.673}, {'column': 'distribution_days_10', 'op': '<=', 'value': 1.0}, {'column': 'triple_ma_pullback', 'op': '==', 'value': True}, {'column': 'ich_tk_bull', 'op': '==', 'value': True}, {'column': 'psar_bullish', 'op': '==', 'value': True}, {'column': 'ich_price_above_cloud', 'op': '==', 'value': True}, {'column': 'triple_ma_align', 'op': '==', 'value': True}, {'column': 'breakout_55', 'op': '==', 'value': True}]","[{'column': 'volume_ratio_20', 'ascending': False, 'weight': 1.1}, {'column': 'value_flow_quality_score', 'ascending': False, 'weight': 1.0}, {'column': 'edge_score', 'ascending': False, 'weight': 0.9}, {'column': 'smart_money_score_delta', 'ascending': False, 'weight': 0.8}, {'column': 'rs_percentile_20', 'ascending': False, 'weight': 0.8}, {'column': 'close_location', 'ascending': False, 'weight': 0.6}]","{'stop_loss': 0.083, 'take_profit': 0.288, 'max_holding_bars': 32, 'initial_atr_stop_mult': 2.17, 'trailing_atr_mult': 2.638, 'trailing_profit_activation': 0.091, 'use_regime_exposure': True}",0.0,11.0,0.909,8.999,759.877,75.99,4.827
evo_1802517,Evolved from evo_8432524,VN100,"['volume', 'surge', 'breakout', 'smart_money_trace', 'money_cycle', 'climactic', 'value_flow', 'evolved']","[{'column': 'mkt_regime_state', 'op': 'not_in', 'value': ['RISK_OFF']}, {'column': 'mkt_regime_score', 'op': '>=', 'value': 50}, {'column': 'data_quality_ok', 'op': '==', 'value': True}, {'column': 'breakout_20', 'op': '==', 'value': True}, {'column': 'cmf20', 'op': '>=', 'value': 0.03}, {'column': 'distance_ma20', 'op': 'between', 'value': [-0.02, 0.1387]}, {'column': 'close_location', 'op': '>=', 'value': 0.8}, {'column': 'rsi14', 'op': '<=', 'value': 67.264}, {'column': 'rs_percentile_20', 'op': '>=', 'value': 0.673}, {'column': 'distribution_days_10', 'op': '<=', 'value': 1.0}, {'column': 'triple_ma_pullback', 'op': '==', 'value': True}, {'column': 'ich_tk_bull', 'op': '==', 'value': True}, {'column': 'psar_bullish', 'op': '==', 'value': True}, {'column': 'ich_price_above_cloud', 'op': '==', 'value': True}, {'column': 'above_ma50', 'op': '==', 'value': True}, {'column': 'inside_bar_breakout', 'op': '==', 'value': True}]","[{'column': 'volume_ratio_20', 'ascending': False, 'weight': 1.1}, {'column': 'value_flow_quality_score', 'ascending': False, 'weight': 1.0}, {'column': 'edge_score', 'ascending': False, 'weight': 0.9}, {'column': 'smart_money_score_delta', 'ascending': False, 'weight': 0.8}, {'column': 'rs_percentile_20', 'ascending': False, 'weight': 0.8}, {'column': 'close_location', 'ascending': False, 'weight': 0.6}]","{'stop_loss': 0.082, 'take_profit': 0.288, 'max_holding_bars': 32, 'initial_atr_stop_mult': 2.17, 'trailing_atr_mult': 2.638, 'trailing_profit_activation': 0.091, 'use_regime_exposure': True}",0.0,3.0,0.667,2.057,1.869,0.93,0.806
evo_1295900,Evolved from evo_8432524,VN100,"['volume', 'surge', 'breakout', 'smart_money_trace', 'money_cycle', 'climactic', 'value_flow', 'evolved']","[{'column': 'mkt_regime_state', 'op': 'not_in', 'value': ['RISK_OFF']}, {'column': 'mkt_regime_score', 'op': '>=', 'value': 50}, {'column': 'data_quality_ok', 'op': '==', 'value': True}, {'column': 'breakout_20', 'op': '==', 'value': True}, {'column': 'cmf20', 'op': '>=', 'value': 0.03}, {'column': 'distance_ma20', 'op': 'between', 'value': [-0.02, 0.1387]}, {'column': 'close_location', 'op': '>=', 'value': 0.8}, {'column': 'rsi14', 'op': '<=', 'value': 63.059}, {'column': 'rs_percentile_20', 'op': '>=', 'value': 0.673}, {'column': 'distribution_days_10', 'op': '<=', 'value': 1.0}, {'column': 'triple_ma_pullback', 'op': '==', 'value': True}, {'column': 'ich_tk_bull', 'op': '==', 'value': True}, {'column': 'psar_bullish', 'op': '==', 'value': True}, {'column': 'ich_price_above_cloud', 'op': '==', 'value': True}, {'column': 'above_ma50', 'op': '==', 'value': True}]","[{'column': 'volume_ratio_20', 'ascending': False, 'weight': 1.1}, {'column': 'value_flow_quality_score', 'ascending': False, 'weight': 1.0}, {'column': 'edge_score', 'ascending': False, 'weight': 0.9}, {'column': 'smart_money_score_delta', 'ascending': False, 'weight': 0.8}, {'column': 'rs_percentile_20', 'ascending': False, 'weight': 0.8}, {'column': 'close_location', 'ascending': False, 'weight': 0.6}]","{'stop_loss': 0.082, 'take_profit': 0.288, 'max_holding_bars': 32, 'initial_atr_stop_mult': 2.17, 'trailing_atr_mult': 2.638, 'trailing_profit_activation': 0.091, 'use_regime_exposure': True}",0.0,9.0,0.889,9.508,13.049,1.63,3.494
evo_5586077,Evolved from evo_8052180,VN100,"['volume', 'surge', 'breakout', 'smart_money_trace', 'money_cycle', 'climactic', 'value_flow', 'evolved']","[{'column': 'mkt_regime_state', 'op': 'not_in', 'value': ['RISK_OFF']}, {'column': 'mkt_regime_score', 'op': '>=', 'value': 50}, {'column': 'data_quality_ok', 'op': '==', 'value': True}, {'column': 'breakout_20', 'op': '==', 'value': True}, {'column': 'cmf20', 'op': '>=', 'value': 0.03}, {'column': 'above_ma20', 'op': '==', 'value': True}, {'column': 'distance_ma20', 'op': 'between', 'value': [-0.02, 0.1]}, {'column': 'close_location', 'op': '>=', 'value': 0.8}, {'column': 'rsi14', 'op': '<=', 'value': 67.264}, {'column': 'rs_percentile_20', 'op': '>=', 'value': 0.673}, {'column': 'distribution_days_10', 'op': '<=', 'value': 1.0}, {'column': 'triple_ma_pullback', 'op': '==', 'value': True}, {'column': 'ich_tk_bull', 'op': '==', 'value': True}, {'column': 'psar_bullish', 'op': '==', 'value': True}, {'column': 'ich_price_above_cloud', 'op': '==', 'value': True}]","[{'column': 'volume_ratio_20', 'ascending': False, 'weight': 1.1}, {'column': 'value_flow_quality_score', 'ascending': False, 'weight': 1.0}, {'column': 'edge_score', 'ascending': False, 'weight': 0.9}, {'column': 'smart_money_score_delta', 'ascending': False, 'weight': 0.8}, {'column': 'rs_percentile_20', 'ascending': False, 'weight': 0.8}, {'column': 'close_location', 'ascending': False, 'weight': 0.6}]","{'stop_loss': 0.083, 'take_profit': 0.288, 'max_holding_bars': 32, 'initial_atr_stop_mult': 2.17, 'trailing_atr_mult': 2.638, 'trailing_profit_activation': 0.091, 'use_regime_exposure': True}",2.4509521390496456,24.0,0.875,7.7,26.047,3.72,4.079
evo_6228535,Evolved from evo_0666253,VN100,"['volume', 'surge', 'breakout', 'smart_money_trace', 'money_cycle', 'climactic', 'value_flow', 'evolved']","[{'column': 'mkt_regime_state', 'op': 'not_in', 'value': ['RISK_OFF']}, {'column': 'mkt_regime_score', 'op': '>=', 'value': 49.274}, {'column': 'data_quality_ok', 'op': '==', 'value': True}, {'column': 'breakout_20', 'op': '==', 'value': True}, {'column': 'cmf20', 'op': '>=', 'value': 0.03}, {'column': 'close_location', 'op': '>=', 'value': 0.8}, {'column': 'rsi14', 'op': '<=', 'value': 67.264}, {'column': 'rs_percentile_20', 'op': '>=', 'value': 0.673}, {'column': 'distribution_days_10', 'op': '<=', 'value': 1}, {'column': 'DS20', 'op': '<=', 'value': 0.4708}, {'column': 'triple_ma_pullback', 'op': '==', 'value': True}, {'column': 'ich_tk_bull', 'op': '==', 'value': True}, {'column': 'psar_bullish', 'op': '==', 'value': True}, {'column': 'ich_price_above_cloud', 'op': '==', 'value': True}]","[{'column': 'volume_ratio_20', 'ascending': False, 'weight': 1.1}, {'column': 'value_flow_quality_score', 'ascending': False, 'weight': 1.0}, {'column': 'edge_score', 'ascending': False, 'weight': 0.9}, {'column': 'smart_money_score_delta', 'ascending': False, 'weight': 0.8}, {'column': 'rs_percentile_20', 'ascending': False, 'weight': 0.8}, {'column': 'close_location', 'ascending': False, 'weight': 0.6}]","{'stop_loss': 0.083, 'take_profit': 0.288, 'max_holding_bars': 32, 'initial_atr_stop_mult': 2.122, 'trailing_atr_mult': 2.527, 'trailing_profit_activation': 0.091, 'use_regime_exposure': True}",2.4509521390496456,24.0,0.875,7.7,26.047,3.72,4.079
evo_5651647,Evolved from evo_3809031,VN100,"['volume', 'surge', 'breakout', 'smart_money_trace', 'money_cycle', 'climactic', 'value_flow', 'evolved']","[{'column': 'mkt_regime_state', 'op': 'not_in', 'value': ['RISK_OFF']}, {'column': 'mkt_regime_score', 'op': '>=', 'value': 50}, {'column': 'data_quality_ok', 'op': '==', 'value': True}, {'column': 'breakout_20', 'op': '==', 'value': True}, {'column': 'cmf20', 'op': '>=', 'value': 0.03}, {'column': 'close_location', 'op': '>=', 'value': 0.8}, {'column': 'rsi14', 'op': '<=', 'value': 67.264}, {'column': 'rs_percentile_20', 'op': '>=', 'value': 0.673}, {'column': 'distribution_days_10', 'op': '<=', 'value': 1.0}, {'column': 'triple_ma_pullback', 'op': '==', 'value': True}, {'column': 'ich_tk_bull', 'op': '==', 'value': True}, {'column': 'psar_bullish', 'op': '==', 'value': True}, {'column': 'ich_price_above_cloud', 'op': '==', 'value': True}, {'column': 'triple_ma_align', 'op': '==', 'value': True}]","[{'column': 'volume_ratio_20', 'ascending': False, 'weight': 1.1}, {'column': 'value_flow_quality_score', 'ascending': False, 'weight': 1.0}, {'column': 'edge_score', 'ascending': False, 'weight': 0.9}, {'column': 'smart_money_score_delta', 'ascending': False, 'weight': 0.8}, {'column': 'rs_percentile_20', 'ascending': False, 'weight': 0.8}, {'column': 'close_location', 'ascending': False, 'weight': 0.6}]","{'stop_loss': 0.083, 'take_profit': 0.288, 'max_holding_bars': 32, 'initial_atr_stop_mult': 2.17, 'trailing_atr_mult': 2.638, 'trailing_profit_activation': 0.091, 'use_regime_exposure': True}",2.4509521390496456,24.0,0.875,7.7,26.047,3.72,4.079
evo_7447106,Evolved from evo_3567384,VN100,"['volume', 'surge', 'breakout', 'smart_money_trace', 'money_cycle', 'climactic', 'value_flow', 'evolved']","[{'column': 'mkt_regime_state', 'op': 'not_in', 'value': ['RISK_OFF']}, {'column': 'mkt_regime_score', 'op': '>=', 'value': 50}, {'column': 'data_quality_ok', 'op': '==', 'value': True}, {'column': 'breakout_20', 'op': '==', 'value': True}, {'column': 'cmf20', 'op': '>=', 'value': 0.03}, {'column': 'above_ma20', 'op': '==', 'value': True}, {'column': 'distance_ma20', 'op': 'between', 'value': [-0.02, 0.1]}, {'column': 'close_location', 'op': '>=', 'value': 0.8}, {'column': 'rsi14', 'op': '<=', 'value': 67.264}, {'column': 'rs_percentile_20', 'op': '>=', 'value': 0.673}, {'column': 'distribution_days_10', 'op': '<=', 'value': 1}, {'column': 'DS20', 'op': '<=', 'value': 0.6256}, {'column': 'triple_ma_pullback', 'op': '==', 'value': True}, {'column': 'ich_tk_bull', 'op': '==', 'value': True}, {'column': 'psar_bullish', 'op': '==', 'value': True}]","[{'column': 'volume_ratio_20', 'ascending': False, 'weight': 1.1}, {'column': 'value_flow_quality_score', 'ascending': False, 'weight': 1.0}, {'column': 'edge_score', 'ascending': False, 'weight': 0.9}, {'column': 'smart_money_score_delta', 'ascending': False, 'weight': 0.8}, {'column': 'rs_percentile_20', 'ascending': False, 'weight': 0.8}, {'column': 'close_location', 'ascending': False, 'weight': 0.6}]","{'stop_loss': 0.083, 'take_profit': 0.288, 'max_holding_bars': 32, 'initial_atr_stop_mult': 2.17, 'trailing_atr_mult': 2.638, 'trailing_profit_activation': 0.091, 'use_regime_exposure': True}",2.395730858286449,28.0,0.893,6.766,26.674,3.2,3.631
evo_0685417,Evolved from evo_1808916,VN100,"['volume', 'surge', 'breakout', 'smart_money_trace', 'money_cycle', 'climactic', 'value_flow', 'evolved']","[{'column': 'mkt_regime_state', 'op': 'not_in', 'value': ['RISK_OFF']}, {'column': 'mkt_regime_score', 'op': '>=', 'value': 49.274}, {'column': 'data_quality_ok', 'op': '==', 'value': True}, {'column': 'breakout_20', 'op': '==', 'value': True}, {'column': 'cmf20', 'op': '>=', 'value': 0.03}, {'column': 'close_location', 'op': '>=', 'value': 0.8}, {'column': 'rsi14', 'op': '<=', 'value': 67.264}, {'column': 'rs_percentile_20', 'op': '>=', 'value': 0.673}, {'column': 'distribution_days_10', 'op': '<=', 'value': 1.0}, {'column': 'triple_ma_pullback', 'op': '==', 'value': True}, {'column': 'ich_tk_bull', 'op': '==', 'value': True}, {'column': 'psar_bullish', 'op': '==', 'value': True}, {'column': 'ich_price_above_cloud', 'op': '==', 'value': True}]","[{'column': 'volume_ratio_20', 'ascending': False, 'weight': 1.1}, {'column': 'value_flow_quality_score', 'ascending': False, 'weight': 1.0}, {'column': 'edge_score', 'ascending': False, 'weight': 0.9}, {'column': 'smart_money_score_delta', 'ascending': False, 'weight': 0.8}, {'column': 'rs_percentile_20', 'ascending': False, 'weight': 0.8}, {'column': 'close_location', 'ascending': False, 'weight': 0.6}]","{'stop_loss': 0.083, 'take_profit': 0.288, 'max_holding_bars': 32, 'initial_atr_stop_mult': 1.837, 'trailing_atr_mult': 2.564, 'trailing_profit_activation': 0.091, 'use_regime_exposure': True}",2.4509521390496456,24.0,0.875,7.7,26.047,3.72,4.079
evo_9311633,Evolved from evo_8432524,VN100,"['volume', 'surge', 'breakout', 'smart_money_trace', 'money_cycle', 'climactic', 'value_flow', 'evolved']","[{'column': 'mkt_regime_state', 'op': 'not_in', 'value': ['RISK_OFF']}, {'column': 'mkt_regime_score', 'op': '>=', 'value': 50}, {'column': 'data_quality_ok', 'op': '==', 'value': True}, {'column': 'breakout_20', 'op': '==', 'value': True}, {'column': 'cmf20', 'op': '>=', 'value': 0.03}, {'column': 'close_location', 'op': '>=', 'value': 0.8}, {'column': 'rsi14', 'op': '<=', 'value': 67.264}, {'column': 'rs_percentile_20', 'op': '>=', 'value': 0.673}, {'column': 'distribution_days_10', 'op': '<=', 'value': 1.0}, {'column': 'triple_ma_pullback', 'op': '==', 'value': True}, {'column': 'ich_tk_bull', 'op': '==', 'value': True}, {'column': 'psar_bullish', 'op': '==', 'value': True}, {'column': 'ich_price_above_cloud', 'op': '==', 'value': True}, {'column': 'above_ma50', 'op': '==', 'value': True}]","[{'column': 'volume_ratio_20', 'ascending': False, 'weight': 1.1}, {'column': 'value_flow_quality_score', 'ascending': False, 'weight': 1.0}, {'column': 'edge_score', 'ascending': False, 'weight': 0.9}, {'column': 'smart_money_score_delta', 'ascending': False, 'weight': 0.8}, {'column': 'rs_percentile_20', 'ascending': False, 'weight': 0.8}, {'column': 'close_location', 'ascending': False, 'weight': 0.6}]","{'stop_loss': 0.082, 'take_profit': 0.288, 'max_holding_bars': 32, 'initial_atr_stop_mult': 2.17, 'trailing_atr_mult': 2.638, 'trailing_profit_activation': 0.091, 'use_regime_exposure': True}",2.4509521390496456,24.0,0.875,7.7,26.047,3.72,4.079
