symbol,setup_type,signal_date,entry_date,entry_price,stop_loss,take_profit,exit_date,exit_price,exit_reason,pnl_pct,holding_bars,confluence_score,reasons
HDB,PV_BREAKOUT,2023-11-03,2023-11-06,11.32,11.0,12.0,2023-11-28,11.0,SL,-2.83,16,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
HDB,PV_BREAKOUT,2023-12-29,2024-01-02,12.34,12.0,13.0,2024-01-19,13.0,TSL,4.05,13,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
HDB,PV_BREAKOUT,2024-03-21,2024-03-22,14.75,14.0,16.0,2024-04-17,14.0,SL,-5.08,18,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
HDB,PV_BREAKOUT,2024-07-03,2024-07-04,15.18,15.0,15.0,2024-07-04,15.0,SL,-1.19,0,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
HDB,PV_BREAKOUT,2024-07-09,2024-07-10,15.58,15.0,16.0,2024-08-02,16.0,TSL,2.7,17,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
HDB,PV_BREAKOUT,2024-09-26,2024-09-27,18.25,18.0,19.0,2024-09-30,18.0,SL,-1.37,1,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
HDB,PV_BREAKOUT,2024-12-10,2024-12-11,18.2,18.0,18.0,2024-12-11,18.0,SL,-1.1,0,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
HDB,PV_BREAKOUT,2024-12-11,2024-12-12,18.24,18.0,19.0,2024-12-13,18.0,SL,-1.32,1,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
HDB,PV_BREAKOUT,2025-07-07,2025-07-08,18.04,18.0,18.0,2025-07-08,18.0,SL,-0.22,0,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
HDB,PV_BREAKOUT,2025-07-22,2025-07-23,19.82,19.0,21.0,2025-07-30,20.0,TSL,0.91,5,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
HDB,PV_BREAKOUT,2025-08-14,2025-08-15,24.4,23.0,26.0,2025-09-19,23.0,REVERSAL_MA20_BREAK,-4.55,23,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
HDB,PV_WASHOUT,2025-09-24,2025-09-25,24.29,23.0,26.0,2025-09-29,23.0,SL,-5.31,2,30.0,"pv_signal=washout | pv_score=30 | pv_bias=neutral | pv_tags=WASHOUT_REVERSAL,BULLISH_VOLUME_EXPANSION"
HDB,PV_BREAKOUT,2025-10-13,2025-10-14,25.37,24.0,27.0,2025-10-20,24.0,SL,-5.4,4,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
HDB,PV_WASHOUT,2025-11-04,2025-11-05,23.98,23.0,25.0,2025-11-07,23.0,SL,-4.09,2,45.0,"pv_signal=washout | pv_score=45 | pv_bias=bullish | pv_tags=WASHOUT_REVERSAL,BULLISH_VOLUME_EXPANSION"
HDB,PV_BREAKOUT,2025-12-22,2025-12-23,27.0,26.0,28.0,2026-01-15,27.0,TSL,0.0,15,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
HDB,PV_BREAKOUT,2026-04-08,2026-04-09,26.25,25.0,28.0,2026-05-07,28.0,END_OF_DATA,4.76,17,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
VCB,PV_BREAKOUT,2021-01-06,2021-01-07,45.29,44.0,47.0,2021-01-19,44.0,SL,-2.85,8,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
VCB,PV_BREAKOUT,2021-04-05,2021-04-06,44.42,43.0,47.0,2021-04-09,43.0,SL,-3.2,3,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
VCB,PV_BREAKOUT,2021-06-01,2021-06-02,45.29,44.0,47.0,2021-06-08,44.0,SL,-2.85,4,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
VCB,PV_BREAKOUT,2021-11-03,2021-11-04,42.97,42.0,44.0,2021-12-06,42.0,SL,-2.26,22,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
VCB,PV_BREAKOUT,2022-01-21,2022-01-24,50.27,48.0,54.0,2022-02-14,49.0,TSL,-2.53,10,65.0,"pv_signal=breakout_confirmed | pv_score=65 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
VCB,PV_BREAKOUT,2022-08-01,2022-08-02,43.29,42.0,45.0,2022-08-22,45.0,TSL,3.95,14,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
VCB,PV_BREAKOUT,2022-08-30,2022-08-31,48.36,47.0,50.0,2022-09-05,47.0,SL,-2.81,1,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
VCB,PV_BREAKOUT,2023-05-08,2023-05-09,52.3,51.0,54.0,2023-07-24,59.0,REVERSAL_DOUBLE_TOP,12.45,54,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
VCB,PV_BREAKOUT,2023-11-01,2023-11-02,58.43,57.0,61.0,2023-11-13,57.0,SL,-2.45,7,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
VCB,PV_BREAKOUT,2024-02-28,2024-02-29,65.41,64.0,68.0,2024-03-01,64.0,SL,-2.16,1,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
VCB,PV_BREAKOUT,2024-08-21,2024-08-22,61.69,60.0,64.0,2024-09-04,60.0,SL,-2.74,7,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
VCB,PV_BREAKOUT,2024-09-25,2024-09-26,61.69,60.0,64.0,2024-11-19,60.0,SL,-2.74,38,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
VCB,PV_WASHOUT,2025-04-04,2025-04-08,59.37,57.0,63.0,2025-04-08,57.0,SL,-3.99,0,25.0,"pv_signal=washout | pv_score=25 | pv_bias=neutral | pv_tags=WASHOUT_REVERSAL,ABSORPTION"
VCB,PV_BREAKOUT,2025-07-09,2025-07-10,61.35,60.0,63.0,2025-07-30,60.0,SL,-2.2,14,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
VCB,PV_BREAKOUT,2025-08-27,2025-08-28,69.0,66.0,74.0,2025-09-08,66.0,SL,-4.35,5,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
VCB,PV_BREAKOUT,2026-01-07,2026-01-08,59.8,58.0,62.0,2026-02-06,65.0,TSL,8.7,21,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
VCB,PV_BREAKOUT,2026-04-23,2026-04-24,63.0,61.0,66.0,2026-04-24,61.0,SL,-3.17,0,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
POW,PV_BREAKOUT,2021-03-05,2021-03-08,11.67,11.0,13.0,2021-03-10,11.0,SL,-6.34,2,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
POW,PV_BREAKOUT,2021-06-04,2021-06-07,10.81,10.0,12.0,2021-06-08,10.0,SL,-7.49,1,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
POW,PV_BREAKOUT,2021-08-27,2021-08-30,9.75,9.0,11.0,2021-10-20,10.0,TSL,2.56,35,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
POW,PV_BREAKOUT,2021-11-15,2021-11-16,11.65,11.0,13.0,2021-11-22,11.0,SL,-5.58,4,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
POW,PV_BREAKOUT,2021-12-10,2021-12-13,13.43,13.0,14.0,2022-01-18,13.0,SL,-3.2,25,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
POW,PV_BREAKOUT,2022-06-07,2022-06-08,12.65,12.0,14.0,2022-06-15,12.0,SL,-5.14,5,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
POW,PV_BREAKOUT,2022-06-17,2022-06-20,13.39,13.0,14.0,2022-06-20,13.0,SL,-2.91,0,65.0,"pv_signal=breakout_confirmed | pv_score=65 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
POW,PV_BREAKOUT,2022-08-05,2022-08-08,11.65,11.0,13.0,2022-09-22,11.0,SL,-5.58,31,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
POW,PV_BREAKOUT,2022-11-28,2022-11-29,9.34,9.0,10.0,2022-12-07,9.0,SL,-3.64,6,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
POW,PV_BREAKOUT,2023-01-05,2023-01-06,9.84,9.0,11.0,2023-02-06,10.0,TSL,1.22,16,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
POW,PV_BREAKOUT,2023-03-15,2023-03-16,11.08,11.0,11.0,2023-03-16,11.0,SL,-0.72,0,35.0,"pv_signal=breakout_confirmed | pv_score=35 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
POW,PV_BREAKOUT,2023-08-08,2023-08-09,11.74,11.0,13.0,2023-08-18,11.0,SL,-6.3,7,35.0,"pv_signal=breakout_confirmed | pv_score=35 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
POW,PV_BREAKOUT,2024-05-27,2024-05-28,10.25,10.0,11.0,2024-07-01,12.0,REVERSAL_DOUBLE_TOP,17.37,24,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
POW,PV_BREAKOUT,2024-11-27,2024-11-28,10.46,10.0,11.0,2024-12-23,10.0,SL,-4.4,17,35.0,"pv_signal=breakout_confirmed | pv_score=35 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
POW,PV_BREAKOUT,2025-05-22,2025-05-23,11.41,11.0,12.0,2025-05-23,11.0,SL,-3.59,0,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
POW,PV_BREAKOUT,2025-08-12,2025-08-13,13.68,13.0,15.0,2025-08-20,13.0,SL,-4.97,5,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
POW,PV_BREAKOUT,2026-01-07,2026-01-08,14.1,14.0,14.0,2026-01-08,14.0,SL,-0.71,0,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
POW,PV_BREAKOUT,2026-03-02,2026-03-03,16.25,15.0,18.0,2026-03-05,15.0,SL,-7.69,2,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
POW,PV_BREAKOUT,2026-05-05,2026-05-06,13.75,13.0,15.0,2026-05-07,14.0,END_OF_DATA,4.36,1,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
SHB,PV_BREAKOUT,2021-01-07,2021-01-08,7.51,7.0,8.0,2021-01-19,7.0,SL,-6.79,7,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
SHB,PV_BREAKOUT,2021-03-11,2021-03-12,6.79,6.0,8.0,2021-03-16,7.0,TSL,3.09,2,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
SHB,PV_BREAKOUT,2021-03-16,2021-03-17,7.27,7.0,8.0,2021-03-24,7.0,SL,-3.71,5,65.0,"pv_signal=breakout_confirmed | pv_score=65 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
SHB,PV_BREAKOUT,2021-03-29,2021-03-30,8.38,8.0,9.0,2021-06-17,12.0,REVERSAL_MA20_BREAK,40.45,54,65.0,"pv_signal=breakout_confirmed | pv_score=65 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
SHB,PV_BREAKOUT,2021-10-04,2021-10-05,12.18,12.0,12.0,2021-10-05,12.0,SL,-1.48,0,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
SHB,PV_BREAKOUT,2021-10-05,2021-10-11,12.83,12.0,14.0,2021-10-15,12.0,SL,-6.47,4,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
SHB,PV_BREAKOUT,2021-11-04,2021-11-05,13.16,13.0,13.0,2021-11-05,13.0,SL,-1.22,0,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
SHB,PV_BREAKOUT,2021-11-05,2021-11-08,13.36,13.0,14.0,2021-11-09,13.0,SL,-2.69,1,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
SHB,PV_BREAKOUT,2022-02-09,2022-02-10,12.75,12.0,14.0,2022-02-14,12.0,SL,-5.88,2,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
SHB,PV_WASHOUT,2022-04-06,2022-04-07,11.27,11.0,12.0,2022-04-08,11.0,SL,-2.75,1,40.0,"pv_signal=washout | pv_score=40 | pv_bias=bullish | pv_tags=WASHOUT_REVERSAL,ABSORPTION,BULLISH_VOLUME_EXPANSION"
SHB,PV_BREAKOUT,2022-07-13,2022-07-14,7.85,7.0,9.0,2022-08-15,8.0,TSL,1.78,22,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
SHB,PV_WASHOUT,2022-11-16,2022-11-17,5.23,5.0,6.0,2022-11-21,6.0,REVERSAL_MA20_BREAK,6.31,2,25.0,"pv_signal=washout | pv_score=25 | pv_bias=neutral | pv_tags=WASHOUT_REVERSAL,BULLISH_VOLUME_EXPANSION"
SHB,PV_BREAKOUT,2022-12-01,2022-12-02,6.51,6.0,7.0,2022-12-26,6.0,SL,-7.83,16,65.0,"pv_signal=breakout_confirmed | pv_score=65 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
SHB,PV_BREAKOUT,2023-03-23,2023-03-24,6.51,6.0,7.0,2023-04-19,7.0,TSL,7.53,18,65.0,"pv_signal=breakout_confirmed | pv_score=65 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
SHB,PV_BREAKOUT,2023-05-22,2023-05-23,7.37,7.0,8.0,2023-06-26,8.0,TSL,7.19,24,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
SHB,PV_BREAKOUT,2023-08-04,2023-08-07,9.65,9.0,11.0,2023-08-18,9.0,SL,-6.74,9,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
SHB,PV_BREAKOUT,2023-11-08,2023-11-09,8.27,8.0,9.0,2023-11-10,8.0,SL,-3.26,1,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
SHB,PV_BREAKOUT,2025-03-14,2025-03-17,9.21,9.0,10.0,2025-04-03,10.0,TSL,8.58,13,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
SHB,PV_BREAKOUT,2025-04-18,2025-04-21,11.01,10.0,13.0,2025-06-24,11.0,REVERSAL_MA20_BREAK,2.91,43,65.0,"pv_signal=breakout_confirmed | pv_score=65 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
SHB,PV_BREAKOUT,2025-07-07,2025-07-08,12.3,12.0,13.0,2025-09-17,18.0,REVERSAL_DOUBLE_TOP,44.63,49,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
STB,PV_BREAKOUT,2021-01-04,2021-01-05,17.55,17.0,18.0,2021-01-27,17.0,SL,-3.13,16,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
STB,PV_BREAKOUT,2021-03-30,2021-03-31,21.45,21.0,22.0,2021-04-15,22.0,REVERSAL_DOUBLE_TOP,4.2,11,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
STB,PV_BREAKOUT,2021-04-28,2021-04-29,24.25,23.0,26.0,2021-06-25,30.0,REVERSAL_MA20_BREAK,21.65,39,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
STB,PV_BREAKOUT,2021-07-05,2021-07-06,32.8,31.0,35.0,2021-07-06,31.0,SL,-5.49,0,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
STB,PV_BREAKOUT,2021-11-03,2021-11-04,27.9,27.0,29.0,2021-11-19,27.0,SL,-3.23,11,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
STB,PV_BREAKOUT,2021-11-24,2021-11-25,31.0,29.0,34.0,2021-11-30,29.0,SL,-6.45,3,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
STB,PV_BREAKOUT,2022-01-12,2022-01-13,35.4,34.0,38.0,2022-01-14,34.0,SL,-4.52,1,55.0,"pv_signal=breakout_confirmed | pv_score=55 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
STB,PV_BREAKOUT,2022-07-28,2022-07-29,24.65,24.0,26.0,2022-09-08,24.0,SL,-2.64,27,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
STB,PV_BREAKOUT,2023-08-16,2023-08-17,32.6,31.0,35.0,2023-08-18,31.0,SL,-4.91,1,65.0,"pv_signal=breakout_confirmed | pv_score=65 | pv_bias=bullish | pv_tags=HIGH_CONVICTION_BREAKOUT,BULLISH_VOLUME_EXPANSION"
STB,PV_BREAKOUT,2024-06-03,2024-06-04,30.5,29.0,33.0,2024-06-26,29.0,SL,-4.92,16,40.0,pv_signal=breakout_confirmed | pv_score=40 | pv_bias=bullish | pv_tags=BULLISH_VOLUME_EXPANSION
